timestamp,ch_cane_feed_rate_tph,ch_trash_pct,ch_cane_pol_pct,ch_cane_brix_pct,ch_net_cane_tph,ch_fibre_tph,ch_sucrose_tph,ch_cane_purity_pct,mill_imbibition_water_pct,mill_mill_speed_rpm,mill_bagasse_moisture_pct,mill_juice_tph,mill_imbibition_tph,mill_mill_extraction_pct,mill_juice_brix_pct,mill_juice_pol_pct,mill_bagasse_wet_tph,mill_shift,mill_cane_source,clar_lime_dosage_kg_tc,clar_clarification_temp_c,clar_clarified_juice_tph,clar_mud_tph,clar_estimated_ph,clar_clarified_purity_pct,clar_turbidity_reduction_pct,evap_juice_brix_in_pct,evap_steam_flow_tph,evap_steam_economy,evap_syrup_out_tph,evap_water_evaporated_tph,evap_juice_brix_out_pct,evap_actual_steam_needed_tph,cryst_supersaturation_coeff,cryst_vacuum_pressure_mbar,cryst_massecuite_brix_pct,cryst_pan_temp_c,cryst_crystal_yield_pct,cryst_crystal_tph,cryst_molasses_tph,cryst_massecuite_tph,cent_centrifuge_speed_rpm,cent_wash_water_m3_hr,cent_sugar_tph,cent_molasses_tph_out,cent_g_factor,cent_separation_efficiency_pct,cent_final_sugar_purity_pct
11/01/2026 08:00 AM,109.558,4.891,13.331,15.128,104.199,13.025,13.89,88.119,23.103,5.655,58.465,124.222,24.073,96.113,16.066,14.138,31.359,night,estate,1.415,88.05,114.284,9.938,8.122,88.807,82.123,16.066,48.998,2.892,17.143,97.142,78.0,33.588,0.946,84.974,87.352,72.016,32.611,4.361,9.011,13.371,859.604,1.447,5.683,7.688,185.852,85.0,99.634
11/01/2026 09:00 AM,109.179,9.034,18.164,20.002,99.315,12.414,18.04,90.814,21.417,2.506,44.997,116.82,21.27,96.208,16.302,14.345,22.571,morning,outside,1.069,108.344,107.474,9.346,7.603,92.118,89.833,16.302,46.351,4.133,16.121,91.353,78.0,22.104,1.014,46.264,88.173,65.15,35.005,4.402,8.173,12.574,1361.573,0.373,5.595,6.979,466.286,88.994,99.312
11/01/2026 10:00 AM,262.172,0.947,17.728,20.412,259.69,32.461,46.038,86.853,29.421,3.116,45.783,325.881,76.403,96.068,15.181,13.359,59.873,night,outside,0.944,96.179,299.81,26.07,7.416,88.29,91.73,15.181,44.402,2.987,167.182,132.628,45.0,44.402,1.022,47.57,88.269,65.465,30.0,22.57,52.662,75.232,907.529,0.354,32.014,43.218,207.153,85.107,99.306
11/01/2026 11:00 AM,186.854,7.947,14.132,16.463,172.005,21.501,24.309,85.845,23.24,7.16,51.735,205.282,39.974,96.107,16.046,14.121,44.547,morning,estate,0.79,86.253,188.86,16.423,7.185,87.006,89.563,16.046,58.42,3.335,28.329,160.531,78.0,48.136,1.184,47.82,90.213,65.524,40.955,9.05,13.047,22.097,1198.879,1.268,9.659,12.438,361.511,87.423,99.58
11/01/2026 12:00 PM,168.236,4.815,14.672,16.944,160.135,20.017,23.495,86.592,36.388,2.548,56.01,212.127,58.27,96.08,14.206,12.501,45.503,night,estate,0.504,85.805,195.157,16.97,6.757,87.478,85.532,14.206,27.273,2.526,126.276,68.88,45.0,27.273,1.266,60.933,91.187,68.26,30.0,17.047,39.777,56.824,1080.443,0.617,24.549,32.275,293.612,86.404,99.385
11/01/2026 01:00 PM,221.505,4.077,15.083,16.838,212.475,26.559,32.047,89.576,25.249,3.448,41.702,257.72,53.649,96.045,15.765,13.873,45.558,night,estate,1.564,92.297,237.102,20.618,8.347,90.3,81.798,15.765,58.881,3.924,35.565,201.537,78.0,51.354,1.26,49.621,91.125,65.942,43.615,12.099,15.642,27.741,848.256,1.235,11.79,15.951,180.978,85.0,99.57
11/01/2026 02:00 PM,240.38,4.746,14.422,16.684,228.972,28.622,33.021,86.441,25.326,2.023,46.419,277.881,57.989,96.034,15.754,13.864,53.417,night,outside,0.473,90.63,255.65,22.23,6.709,87.492,87.034,15.754,56.742,4.16,38.348,217.303,78.0,52.23,1.376,68.252,92.513,69.541,47.662,14.256,15.655,29.911,933.123,0.225,12.755,17.156,219.002,85.285,99.268
11/01/2026 03:00 PM,140.24,4.478,16.577,18.833,133.961,16.745,22.207,88.021,39.549,6.313,46.5,181.853,52.98,96.202,13.763,12.112,31.3,morning,estate,0.625,114.873,167.305,14.548,6.937,89.149,88.485,13.763,52.038,2.53,35.655,131.651,71.324,52.038,1.01,41.8,88.115,64.005,30.0,7.629,17.801,25.43,1120.106,0.952,11.028,14.402,315.565,86.733,99.486
11/01/2026 04:00 PM,137.086,7.688,12.09,14.831,126.547,15.818,15.299,81.515,23.538,7.105,57.374,150.932,29.787,95.731,16.005,14.084,37.11,morning,outside,1.009,113.572,138.857,12.075,7.513,82.664,88.552,16.005,56.775,3.064,20.829,118.029,78.0,38.525,1.211,84.991,90.532,72.018,41.886,6.805,9.441,16.246,931.835,0.695,6.927,9.319,218.398,85.276,99.408
11/01/2026 05:00 PM,291.63,9.316,18.161,20.438,264.463,33.058,48.03,88.86,18.287,7.277,54.9,302.672,48.363,96.16,16.74,14.731,73.299,night,member,0.5,111.402,278.458,24.214,6.75,90.014,88.194,16.74,58.569,3.527,71.888,206.57,58.877,58.569,0.99,70.8,87.885,69.955,30.0,12.698,29.628,42.326,1049.644,1.612,18.233,24.092,277.112,86.157,99.684
11/01/2026 06:00 PM,217.933,5.169,14.105,16.442,206.668,25.834,29.15,85.783,36.915,7.401,53.014,274.908,76.291,96.104,14.132,12.436,54.981,night,member,1.246,96.513,252.915,21.993,7.869,86.962,87.781,14.132,42.108,2.798,135.112,117.804,45.0,42.108,1.352,85.192,92.222,72.045,30.0,18.24,42.56,60.8,994.823,1.797,26.063,34.737,248.921,85.734,99.739
11/01/2026 07:00 PM,178.023,8.411,18.107,20.152,163.05,20.381,29.523,89.852,37.925,4.422,43.727,218.688,61.837,96.199,13.991,12.312,36.218,morning,estate,0.415,85.508,201.193,17.495,6.622,90.645,84.2,13.991,36.809,2.695,101.993,99.2,45.0,36.809,1.388,68.634,92.653,69.604,30.0,13.769,32.128,45.897,1292.585,1.257,20.264,25.633,420.232,88.303,99.577
11/01/2026 08:00 PM,260.288,7.453,15.181,16.944,240.888,30.111,36.568,89.595,20.661,5.357,50.48,281.293,49.77,96.112,16.407,14.439,60.806,morning,outside,1.42,96.615,258.789,22.503,8.13,90.621,85.472,16.407,32.38,3.599,142.262,116.527,45.0,32.38,0.941,43.924,87.291,64.564,30.0,19.205,44.813,64.018,1334.935,0.624,28.399,35.619,448.22,88.723,99.387
11/01/2026 09:00 PM,205.032,3.641,17.434,19.534,197.566,24.696,34.444,89.25,37.052,6.067,40.184,263.261,73.202,96.201,14.113,12.419,41.286,morning,outside,1.504,107.974,242.201,21.061,8.256,90.177,84.103,14.113,29.011,4.237,119.271,122.929,45.0,29.011,1.325,53.878,91.904,66.871,30.0,16.102,37.57,53.672,1071.243,1.181,23.167,30.505,288.633,86.33,99.554
11/01/2026 10:00 PM,148.333,6.079,17.78,19.366,139.315,17.414,24.771,91.813,27.364,7.488,44.146,172.147,38.122,96.203,15.469,13.613,31.179,morning,outside,1.214,88.071,158.376,13.772,7.822,92.683,84.833,15.469,40.194,4.011,23.756,134.619,78.0,33.559,1.133,44.262,89.597,64.651,39.158,7.256,11.274,18.53,1226.235,1.385,8.123,10.407,378.197,87.673,99.615
11/01/2026 11:00 PM,141.347,6.835,14.109,16.016,131.686,16.461,18.58,88.091,16.086,6.779,56.039,147.775,21.183,96.132,17.048,15.002,37.444,morning,estate,1.162,90.647,135.953,11.822,7.743,89.111,86.572,17.048,51.226,3.289,20.393,115.56,78.0,35.132,1.258,48.911,91.093,65.779,43.521,6.923,8.984,15.906,935.177,1.573,6.784,9.122,219.967,85.3,99.672
12/01/2026 12:00 AM,179.372,0.723,16.482,18.632,178.075,22.259,29.351,88.461,28.721,4.935,53.101,222.293,51.144,96.111,15.279,13.446,47.462,night,outside,1.11,92.969,204.51,17.783,7.665,89.621,88.207,15.279,35.064,3.014,98.838,105.671,45.0,35.064,1.27,77.874,91.236,71.03,30.0,13.343,31.134,44.477,1084.372,0.883,19.222,25.255,295.752,86.436,99.465
12/01/2026 01:00 AM,271.979,4.262,16.252,18.043,260.389,32.549,42.318,90.072,36.219,5.058,50.943,344.419,94.311,96.052,14.229,12.522,66.348,morning,outside,0.487,87.048,316.865,27.553,6.731,90.993,85.8,14.229,52.921,4.279,90.414,226.452,53.27,52.921,1.124,84.698,89.485,71.979,30.0,14.449,33.714,48.164,899.32,0.945,20.482,27.682,203.423,85.051,99.483
12/01/2026 02:00 AM,112.29,9.93,15.332,18.162,101.139,12.642,15.507,84.418,24.916,4.018,56.865,122.412,25.2,96.117,15.812,13.914,29.309,night,outside,0.807,95.706,112.619,9.793,7.21,85.961,93.394,15.812,39.907,4.051,16.893,95.726,78.0,23.632,1.185,45.338,90.219,64.922,40.972,5.399,7.778,13.176,1016.814,0.812,5.659,7.517,260.048,85.901,99.444
12/01/2026 03:00 AM,143.705,6.554,15.287,17.349,134.287,16.786,20.528,88.117,28.775,2.07,48.836,167.808,38.641,96.188,15.271,13.439,32.808,night,member,1.158,95.403,154.384,13.425,7.737,89.331,88.527,15.271,29.757,4.118,31.849,122.535,73.681,29.757,0.975,41.534,87.701,63.933,30.0,7.04,16.426,23.466,846.514,0.326,9.973,13.493,180.235,85.0,99.298
12/01/2026 04:00 AM,278.63,3.675,14.136,16.867,268.39,33.549,37.941,83.809,18.515,2.866,45.603,307.56,49.693,96.079,16.708,14.703,61.673,morning,outside,0.653,98.959,282.955,24.605,6.98,85.355,92.803,16.708,44.575,4.334,89.748,193.207,47.922,44.575,1.39,83.587,92.68,71.83,30.0,12.903,30.106,43.009,1095.647,0.638,18.608,24.401,301.934,86.529,99.391
12/01/2026 05:00 AM,124.347,2.875,14.171,16.959,120.772,15.096,17.115,83.562,36.055,3.99,56.773,159.625,43.544,96.116,14.252,12.542,34.924,morning,member,0.405,86.543,146.855,12.77,6.608,84.388,84.491,14.252,57.365,4.289,22.028,124.827,78.0,29.101,1.378,54.44,92.536,66.988,47.731,8.201,8.981,17.182,987.233,1.588,7.361,9.822,245.137,85.677,99.676
12/01/2026 06:00 AM,225.925,2.49,15.837,18.232,220.299,27.537,34.889,86.866,17.672,5.635,46.059,250.591,38.932,96.078,16.826,14.807,51.051,night,outside,1.037,91.597,230.544,20.047,7.555,88.037,88.641,16.826,26.632,3.343,141.509,89.035,45.0,26.632,1.394,94.324,92.729,73.194,30.0,19.104,44.575,63.679,855.766,0.899,27.064,36.616,184.196,85.0,99.47
12/01/2026 07:00 AM,142.702,4.316,12.226,14.624,136.544,17.068,16.694,83.601,17.361,6.284,57.117,154.399,23.705,95.716,16.869,14.845,39.801,morning,outside,0.825,100.137,142.047,12.352,7.238,85.304,94.917,16.869,40.326,4.042,21.307,120.74,78.0,29.87,1.216,59.169,90.589,67.929,42.051,6.989,9.631,16.62,1283.712,1.713,7.331,9.289,414.482,88.217,99.714
12/01/2026 08:00 AM,221.173,2.336,18.536,21.199,216.007,27.001,40.038,87.438,38.339,7.346,53.264,290.451,82.815,96.125,13.933,12.261,57.773,night,outside,0.678,109.746,267.215,23.236,7.018,88.819,91.26,13.933,22.812,4.354,167.895,99.32,45.0,22.812,1.345,60.133,92.144,68.111,30.0,22.666,52.887,75.553,1256.377,0.287,33.226,42.326,397.018,87.955,99.286
12/01/2026 09:00 AM,176.621,1.784,16.55,18.575,173.469,21.684,28.709,89.099,36.837,5.327,52.629,230.631,63.901,96.115,14.143,12.446,45.774,morning,member,1.369,87.7,212.18,18.45,8.054,89.814,82.598,14.143,50.705,2.662,77.219,134.961,45.0,50.705,1.079,45.151,88.951,64.875,30.0,10.425,24.324,34.749,1239.313,1.809,15.254,19.495,386.307,87.795,99.743
12/01/2026 10:00 AM,120.335,3.959,15.104,16.647,115.572,14.446,17.456,90.734,29.372,4.365,41.595,145.129,33.946,96.202,15.188,13.365,24.735,morning,outside,1.243,87.997,133.518,11.61,7.864,91.575,84.42,15.188,55.055,4.037,20.028,113.491,78.0,28.112,0.967,91.145,87.604,72.807,33.345,5.209,10.413,15.622,1371.172,1.723,6.959,8.663,472.884,89.093,99.717
12/01/2026 11:00 AM,216.495,6.266,12.433,15.223,202.928,25.366,25.229,81.672,17.654,6.148,49.548,230.462,35.825,95.914,16.828,14.809,50.278,morning,estate,1.177,87.302,212.025,18.437,7.766,82.544,85.028,16.828,27.367,3.827,107.28,104.746,45.0,27.367,0.963,80.809,87.561,71.448,30.0,14.483,33.793,48.276,1287.887,0.487,21.304,26.972,417.183,88.258,99.346
12/01/2026 12:00 PM,236.609,1.891,16.41,19.127,232.135,29.017,38.094,85.795,28.65,4.351,47.467,289.51,66.506,96.067,15.289,13.454,55.236,night,outside,1.563,99.798,266.349,23.161,8.344,86.82,84.819,15.289,25.625,3.61,173.853,92.496,45.0,25.625,1.243,60.934,90.911,68.261,30.0,23.47,54.764,78.234,1191.891,1.177,34.172,44.062,357.309,87.36,99.553
12/01/2026 01:00 PM,236.055,0.921,12.124,14.577,233.88,29.235,28.356,83.174,38.014,2.651,58.543,312.625,88.906,95.656,13.978,12.301,70.519,morning,member,1.186,90.439,287.615,25.01,7.778,84.164,86.171,13.978,21.322,3.765,207.338,80.277,45.0,21.322,1.396,89.68,92.754,72.624,30.0,27.991,65.311,93.302,934.29,1.56,39.79,53.512,219.55,85.293,99.668
12/01/2026 02:00 PM,227.407,0.829,16.759,20.011,225.522,28.19,37.795,83.751,30.309,2.025,40.249,284.926,68.353,96.032,15.057,13.25,47.18,night,member,1.276,96.115,262.132,22.794,7.914,84.887,87.222,15.057,49.242,4.453,42.856,219.276,78.0,49.242,1.038,91.731,88.455,72.88,35.826,11.976,21.452,33.428,846.703,0.529,14.207,19.221,180.315,85.0,99.359
12/01/2026 03:00 PM,200.045,3.04,12.508,15.025,193.963,24.245,24.26,83.246,19.956,6.25,52.06,224.499,38.707,95.787,16.506,14.525,50.575,morning,estate,0.709,96.71,206.539,17.96,7.064,84.753,92.662,16.506,21.683,4.253,114.322,92.217,45.0,21.683,1.191,74.103,90.297,70.47,30.0,15.433,36.011,51.445,807.268,1.313,21.864,29.581,163.91,85.0,99.594
12/01/2026 04:00 PM,203.895,2.306,16.593,18.7,199.192,24.899,33.051,88.732,37.646,7.395,48.242,266.509,74.987,96.149,14.03,12.346,48.107,night,estate,1.316,88.275,245.188,21.321,7.973,89.519,83.55,14.03,58.848,4.468,36.778,208.41,78.0,46.646,1.304,43.976,91.644,64.578,45.128,12.946,15.741,28.687,851.582,1.232,12.192,16.495,182.4,85.0,99.57
12/01/2026 05:00 PM,227.128,5.623,14.841,17.768,214.357,26.795,31.813,83.526,36.636,6.068,56.097,284.488,78.533,96.081,14.171,12.47,61.032,morning,estate,1.056,113.624,261.729,22.759,7.584,84.631,87.898,14.171,29.742,3.975,143.5,118.229,45.0,29.742,1.024,77.098,88.292,70.917,30.0,19.373,45.203,64.575,803.286,1.259,27.444,37.131,162.297,85.0,99.578
12/01/2026 06:00 PM,238.052,4.829,16.638,20.063,226.556,28.319,37.695,82.93,28.665,2.165,56.686,282.612,64.941,96.078,15.287,13.453,65.381,night,member,1.079,103.515,260.003,22.609,7.619,84.418,91.622,15.287,43.822,2.52,149.588,110.415,45.0,43.822,1.181,88.667,90.177,72.496,30.0,20.194,47.12,67.315,852.044,1.659,28.609,38.706,182.597,85.0,99.698
12/01/2026 07:00 PM,230.975,3.585,12.969,15.943,222.694,27.837,28.882,81.348,36.306,3.316,49.283,294.479,80.852,95.929,14.217,12.511,54.887,night,outside,0.568,107.438,270.921,23.558,6.852,82.721,90.692,14.217,46.42,3.187,122.984,147.937,45.0,46.42,0.951,86.506,87.411,72.217,30.0,16.603,38.74,55.343,1141.889,1.332,24.052,31.291,327.958,86.919,99.6
12/01/2026 08:00 PM,217.389,8.419,12.822,16.139,199.088,24.886,25.526,79.443,16.409,7.678,43.194,223.78,32.668,95.994,17.003,14.962,43.809,night,outside,1.282,104.952,205.878,17.902,7.923,80.691,88.31,17.003,26.284,2.673,135.617,70.261,45.0,26.284,1.252,83.608,91.022,71.833,30.0,18.308,42.719,61.028,839.245,1.681,25.937,35.091,177.153,85.0,99.704
12/01/2026 09:00 PM,131.168,5.297,13.732,15.457,124.22,15.527,17.058,88.838,26.53,6.258,44.089,152.427,32.955,96.178,15.586,13.716,27.772,night,estate,1.2,98.403,140.233,12.194,7.799,90.134,89.167,15.586,26.231,3.49,48.698,91.535,45.0,26.231,1.169,64.928,90.025,68.977,30.0,6.574,15.34,21.914,994.014,0.26,9.393,12.521,248.517,85.728,99.278
12/01/2026 10:00 PM,142.123,1.37,14.881,16.623,140.177,17.522,20.859,89.52,19.452,6.425,54.479,162.006,27.268,96.12,16.577,14.587,38.492,night,estate,0.58,113.452,149.045,12.96,6.871,90.665,88.456,16.577,20.618,2.939,88.439,60.606,45.0,20.618,0.939,54.201,87.265,66.938,30.0,11.939,27.858,39.798,1329.443,0.574,17.644,22.154,444.539,88.668,99.372
12/01/2026 11:00 PM,152.045,3.31,13.771,15.58,147.012,18.377,20.245,88.388,35.939,6.838,56.46,194.12,52.834,96.104,14.269,12.556,42.206,night,outside,0.615,95.084,178.59,15.53,6.923,89.745,90.742,14.269,50.094,3.042,26.788,151.801,78.0,49.9,1.283,61.539,91.398,68.372,44.411,9.28,11.615,20.895,1371.231,1.669,9.308,11.587,472.925,89.094,99.701
13/01/2026 12:00 AM,283.932,9.747,12.574,15.48,256.258,32.032,32.222,81.229,39.28,7.476,47.332,346.045,100.658,95.758,13.801,12.145,60.819,morning,estate,1.436,113.343,318.362,27.684,8.154,82.003,82.877,13.801,25.167,2.715,250.031,68.33,45.0,25.167,1.184,91.895,90.211,72.9,30.0,33.754,78.76,112.514,1227.574,0.292,49.329,63.185,379.024,87.685,99.287
13/01/2026 01:00 AM,251.879,9.781,14.275,16.555,227.242,28.405,32.439,86.231,38.267,4.635,47.325,305.336,86.96,96.098,13.943,12.269,53.926,night,outside,1.142,103.796,280.909,24.427,7.714,87.651,90.659,13.943,32.095,3.799,158.988,121.921,45.0,32.095,1.294,55.599,91.533,67.226,30.0,21.463,50.081,71.545,1272.231,0.341,31.518,40.027,407.102,88.107,99.302
13/01/2026 02:00 AM,210.573,2.919,16.94,19.396,204.426,25.553,34.63,87.34,27.584,4.581,43.358,252.869,56.388,96.113,15.438,13.586,45.113,night,outside,0.583,98.25,232.639,20.23,6.874,88.795,91.569,15.438,40.559,4.337,56.754,175.885,62.306,40.559,1.181,70.127,90.171,69.847,30.0,10.608,24.753,35.361,1162.598,0.689,15.4,19.961,339.962,87.099,99.407
13/01/2026 03:00 AM,150.411,2.089,16.082,18.105,147.27,18.409,23.683,88.822,27.775,2.139,53.148,182.457,40.904,96.118,15.412,13.562,39.291,night,outside,0.659,105.305,167.86,14.597,6.988,90.363,92.772,15.412,50.521,3.839,25.179,142.681,78.0,37.17,1.2,70.714,90.398,69.941,41.495,8.149,11.49,19.64,1361.498,0.372,8.739,10.901,466.235,88.994,99.312
13/01/2026 04:00 AM,122.178,5.209,18.743,21.715,115.814,14.477,21.707,86.313,37.706,7.623,42.406,155.101,43.668,96.217,14.021,12.339,25.136,morning,outside,0.962,109.944,142.693,12.408,7.443,87.649,90.631,14.021,30.88,3.816,24.867,117.826,78.0,30.88,0.987,45.851,87.841,65.049,34.036,6.602,12.795,19.396,1142.496,1.166,8.43,10.966,328.307,86.925,99.55
13/01/2026 05:00 AM,279.752,5.074,15.051,18.242,265.557,33.195,39.97,82.509,33.044,2.783,54.066,342.924,87.75,96.09,14.674,12.913,72.266,morning,member,1.481,112.788,315.49,27.434,8.222,83.264,82.485,14.674,50.013,4.336,98.642,216.848,48.615,50.013,1.018,68.74,88.222,69.622,30.0,14.386,33.568,47.954,1224.271,1.299,21.017,26.937,376.986,87.655,99.59
13/01/2026 06:00 AM,278.533,4.396,14.33,16.15,266.288,33.286,38.158,88.728,16.865,4.704,51.962,301.077,44.91,96.199,16.939,14.906,69.292,morning,outside,1.006,103.454,276.991,24.086,7.509,90.285,92.641,16.939,34.916,3.26,163.148,113.843,45.0,34.916,1.327,81.708,91.929,71.573,30.0,22.025,51.392,73.416,1082.866,1.7,31.725,41.692,294.931,86.424,99.71
13/01/2026 07:00 AM,122.139,5.529,16.856,18.741,115.386,14.423,19.449,89.939,18.209,5.6,56.212,131.919,21.01,96.12,16.751,14.741,32.939,night,estate,0.617,105.349,121.366,10.554,6.926,91.441,92.192,16.751,46.537,4.289,18.205,103.161,78.0,24.055,1.215,91.085,90.577,72.8,42.017,5.966,8.233,14.2,923.506,0.545,6.05,8.149,214.511,85.218,99.364
13/01/2026 08:00 AM,259.443,2.706,14.884,17.063,252.423,31.553,37.57,87.23,38.793,7.962,51.971,340.564,97.923,96.125,13.869,12.205,65.695,morning,estate,1.417,113.594,313.319,27.245,8.126,88.011,83.027,13.869,36.446,3.904,171.031,142.288,45.0,36.446,1.026,46.161,88.308,65.125,30.0,23.089,53.875,76.964,1228.838,0.761,33.748,43.216,379.804,87.697,99.428
13/01/2026 09:00 AM,189.329,1.592,16.328,18.388,186.315,23.289,30.422,88.796,24.147,4.396,44.146,224.215,44.99,96.195,15.919,14.009,41.697,morning,estate,0.901,100.428,206.278,17.937,7.351,90.442,94.01,15.919,55.356,2.663,58.862,147.416,53.267,55.356,1.223,77.035,90.675,70.908,30.0,9.406,21.948,31.354,941.704,1.245,13.38,17.974,223.049,85.346,99.574
13/01/2026 10:00 AM,164.793,5.919,18.624,21.187,155.039,19.38,28.874,87.903,19.684,6.012,51.572,179.512,30.518,96.101,16.544,14.559,40.017,night,estate,1.234,111.307,165.151,14.361,7.851,88.94,86.419,16.544,33.088,3.916,35.594,129.557,70.526,33.088,1.322,98.852,91.867,73.724,34.567,8.677,16.426,25.103,872.336,1.794,10.669,14.434,191.398,85.0,99.738
13/01/2026 11:00 AM,247.821,9.36,15.494,18.499,224.626,28.078,34.804,83.755,33.388,7.716,58.098,290.89,74.999,96.111,14.626,12.871,67.009,night,member,0.561,101.163,267.619,23.271,6.842,85.307,92.444,14.626,48.714,2.688,136.675,130.944,45.0,48.714,0.925,55.472,87.101,67.2,30.0,18.451,43.053,61.504,1310.124,1.512,27.208,34.296,431.713,88.476,99.653
13/01/2026 12:00 PM,222.866,1.809,15.487,18.574,218.835,27.354,33.891,83.382,36.992,5.429,55.847,291.281,80.952,96.113,14.121,12.427,61.954,morning,outside,1.318,110.062,267.978,23.302,7.978,84.393,85.777,14.121,43.916,3.924,95.641,172.337,45.0,43.916,1.113,85.694,89.359,72.111,30.0,12.912,30.127,43.039,1080.878,0.37,18.594,24.444,293.849,86.408,99.311
13/01/2026 01:00 PM,256.006,7.196,17.426,19.343,237.584,29.698,41.402,90.09,20.164,5.206,43.424,276.278,47.906,96.123,16.477,14.5,52.493,night,outside,1.502,102.609,254.176,22.102,8.253,91.234,86.278,16.477,52.603,2.989,96.952,157.224,45.0,52.603,1.316,44.532,91.794,64.72,30.0,13.089,30.54,43.629,953.394,0.282,18.636,24.993,228.621,85.429,99.285
13/01/2026 02:00 PM,114.866,4.66,17.293,19.144,109.513,13.689,18.938,90.33,21.286,5.438,41.867,128.637,23.311,96.177,16.32,14.362,23.548,night,estate,1.388,92.093,118.346,10.291,8.081,91.205,84.104,16.32,55.677,2.511,17.752,100.594,78.0,40.054,1.178,68.252,90.14,69.541,40.74,5.641,8.205,13.847,1167.096,1.112,6.033,7.814,342.597,87.139,99.534
13/01/2026 03:00 PM,163.717,3.293,15.614,17.841,158.327,19.791,24.721,87.515,37.499,6.907,59.18,211.49,59.37,96.08,14.05,12.364,48.483,night,estate,0.437,90.791,194.57,16.919,6.655,88.54,86.614,14.05,56.753,3.691,29.186,165.385,78.0,44.812,1.07,99.484,88.837,73.796,36.941,8.41,14.355,22.765,1345.889,0.989,10.111,12.653,455.606,88.834,99.497
13/01/2026 04:00 PM,163.863,8.605,12.453,14.248,149.764,18.72,18.65,87.399,15.329,2.255,54.919,166.29,22.958,95.706,17.154,15.095,41.526,night,estate,1.105,94.528,152.987,13.303,7.657,88.626,88.896,17.154,45.439,3.886,22.948,130.039,78.0,33.462,1.387,64.223,92.641,68.854,48.036,8.598,9.301,17.899,961.066,1.375,7.651,10.249,232.315,85.485,99.612
13/01/2026 05:00 PM,165.951,4.837,18.866,20.549,157.924,19.741,29.793,91.807,37.699,6.561,56.547,211.321,59.535,96.113,14.022,12.34,45.43,morning,outside,1.093,93.073,194.415,16.906,7.64,92.986,88.469,14.022,32.434,4.351,53.285,141.13,55.459,32.434,1.041,82.959,88.494,71.745,30.0,8.865,20.686,29.551,1341.39,0.72,13.119,16.432,452.565,88.788,99.416
13/01/2026 06:00 PM,200.496,6.041,14.641,16.626,188.383,23.548,27.582,88.06,15.982,3.034,58.006,211.117,30.107,96.086,17.063,15.015,56.074,night,member,1.379,97.085,194.227,16.889,8.069,89.142,86.213,17.063,22.747,2.544,136.359,57.869,45.0,22.747,1.172,63.856,90.07,68.789,30.0,18.408,42.953,61.361,1005.052,0.89,26.327,35.034,254.067,85.811,99.467
13/01/2026 07:00 PM,156.603,4.709,14.217,16.505,149.228,18.654,21.216,86.138,17.385,6.603,49.339,169.505,25.943,96.203,16.866,14.842,36.82,morning,member,1.593,105.897,155.945,13.56,8.39,87.068,83.731,16.866,28.781,4.478,27.063,128.882,78.0,28.781,1.385,79.535,92.62,71.269,47.975,10.127,10.982,21.109,956.059,0.74,9.019,12.09,229.901,85.449,99.422
13/01/2026 08:00 PM,188.877,1.272,18.871,21.547,186.474,23.309,35.189,87.582,36.557,6.8,57.481,247.407,68.169,96.119,14.182,12.48,54.822,morning,member,1.518,110.868,227.614,19.793,8.277,88.381,82.756,14.182,26.625,4.031,120.301,107.314,45.0,26.625,1.123,58.242,89.481,67.75,30.0,16.241,37.895,54.135,842.124,0.45,23.008,31.128,178.371,85.0,99.335
13/01/2026 09:00 PM,173.556,6.152,18.105,21.052,162.879,20.36,29.489,86.003,21.21,5.757,42.613,191.242,34.547,96.203,16.331,14.371,35.478,morning,member,0.523,89.823,175.942,15.299,6.784,87.067,87.389,16.331,28.014,4.4,52.677,123.265,50.768,28.014,1.332,63.617,91.986,68.747,30.0,8.023,18.72,26.743,1311.3,0.793,11.832,14.911,432.489,88.487,99.438
13/01/2026 10:00 PM,247.059,4.479,14.312,16.257,235.993,29.499,33.774,88.032,20.617,4.635,46.779,275.484,48.656,96.117,16.414,14.444,55.427,morning,estate,1.313,102.024,253.446,22.039,7.969,89.37,89.066,16.414,57.414,3.016,80.273,173.173,47.991,57.414,1.091,63.522,89.094,68.73,30.0,11.557,26.967,38.524,932.779,0.435,16.427,22.097,218.841,85.283,99.331
13/01/2026 11:00 PM,220.7,1.324,14.158,17.295,217.778,27.222,30.833,81.86,36.103,6.395,46.829,287.81,78.625,96.054,14.246,12.536,51.198,night,outside,1.514,104.851,264.785,23.025,8.27,82.904,85.225,14.246,39.835,3.494,125.594,139.191,45.0,39.835,0.979,66.826,87.745,69.303,30.0,16.955,39.562,56.517,956.38,1.757,24.147,32.37,230.055,85.451,99.727
14/01/2026 12:00 AM,230.726,6.16,17.047,18.614,216.513,27.064,36.908,91.58,28.555,2.114,40.715,269.735,61.825,96.027,15.302,13.466,45.651,night,estate,0.889,101.207,248.157,21.579,7.334,93.268,94.481,15.302,37.275,3.61,113.58,134.576,45.0,37.275,1.045,68.582,88.539,69.596,30.0,15.333,35.778,51.111,1269.397,1.689,22.509,28.602,405.29,88.079,99.707
